cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pweight,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
ES,ESS1-5e011,1.1,01.02.2013,74343,ESS2e03_3,2,3.3,356,1.0491,2.17710348767288,3,3,3,5,3,8,6,5,8,8,1,2,2,2,2,2,2,2,7,6,7,4,6,6,6,6,5,6,2,1,1,5,5,2,2,2,6,8,6,2,4,2,5,5,3,3,4,4,4,3,2,2,2,4,4,3,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74344,ESS2e03_3,2,3.3,358,1.0491,2.17710348767288,3,4,3,6,6,6,5,5,4,5,2,2,2,2,2,2,2,2,2,6,2,77,6,6,6,6,88,7,2,2,2,2,10,1,1,2,10,10,10,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,
ES,ESS1-5e011,1.1,01.02.2013,74345,ESS2e03_3,2,3.3,359,1.0491,2.17710348767288,3,3,4,6,3,4,4,5,3,5,1,2,2,2,2,2,2,2,2,6,2,8,6,6,5,5,3,3,2,1,2,2,4,3,3,2,5,7,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,2,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74346,ESS2e03_3,2,3.3,360,1.0491,2.17710348767288,4,5,1,88,88,9,7,5,6,8,2,2,2,2,2,2,2,2,8,6,2,88,7,7,7,9,5,88,4,5,2,8,88,8,8,2,88,88,88,7,7,7,7,7,7,7,1,1,7,6,6,7,1,6,1,1,1,5,1,7,
ES,ESS1-5e011,1.1,01.02.2013,74347,ESS2e03_3,2,3.3,361,1.0491,2.17710348767288,2,2,4,8,6,10,4,3,5,5,7,2,2,2,2,2,2,2,2,6,2,4,7,3,1,4,3,4,2,1,3,4,2,3,3,3,4,8,5,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74348,ESS2e03_3,2,3.3,362,1.0491,2.17710348767288,3,5,2,5,3,9,5,5,88,8,1,2,2,2,2,2,2,2,1,2,2,8,7,9,9,9,7,8,4,4,2,2,8,2,2,3,5,7,6,2,4,3,3,2,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,4,
ES,ESS1-5e011,1.1,01.02.2013,74349,ESS2e03_3,2,3.3,363,1.0491,2.17710348767288,2,5,2,4,1,10,6,6,6,6,1,2,2,2,2,2,1,2,1,2,2,4,9,7,10,10,6,5,2,1,2,3,3,1,1,1,10,10,10,3,5,1,6,1,2,6,1,1,3,2,2,2,2,5,3,6,1,1,1,3,
ES,ESS1-5e011,1.1,01.02.2013,74350,ESS2e03_3,2,3.3,365,0.9872,2.17710348767288,4,5,2,5,5,2,5,6,8,88,3,2,2,2,2,2,2,2,2,6,2,88,7,88,88,4,5,8,2,2,8,4,9,2,3,2,10,10,5,3,5,2,2,2,2,3,2,2,3,1,2,2,4,3,3,4,4,4,4,2,
ES,ESS1-5e011,1.1,01.02.2013,74351,ESS2e03_3,2,3.3,366,0.9872,2.17710348767288,3,4,2,5,3,8,0,0,10,9,1,1,1,1,1,1,2,2,1,3,1,5,8,8,7,5,6,8,1,2,4,2,5,1,3,3,8,7,3,2,4,3,5,1,2,5,4,2,2,2,2,3,2,4,1,5,3,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74352,ESS2e03_3,2,3.3,367,0.9872,2.17710348767288,4,5,1,10,88,10,88,0,88,88,1,2,2,2,2,2,2,2,2,6,2,88,5,88,88,10,88,10,8,1,8,8,88,8,8,8,88,5,88,8,8,2,3,2,4,2,2,2,6,3,3,4,4,4,3,3,2,1,1,4,
ES,ESS1-5e011,1.1,01.02.2013,74353,ESS2e03_3,2,3.3,368,0.9872,2.17710348767288,2,5,4,5,5,4,4,4,5,5,1,2,2,1,1,1,1,2,1,6,2,3,6,6,4,4,5,5,2,2,1,4,5,2,2,2,5,10,5,2,4,1,3,1,4,5,1,1,3,1,3,3,3,4,2,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74354,ESS2e03_3,2,3.3,369,0.9872,2.17710348767288,4,5,1,10,9,10,1,0,88,88,1,2,2,2,2,2,2,2,2,6,2,88,5,88,88,7,88,88,8,8,8,8,88,4,4,4,7,88,88,8,8,8,8,8,8,8,4,2,5,3,2,5,2,6,1,1,2,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74355,ESS2e03_3,2,3.3,370,1.0056,2.17710348767288,2,2,4,5,5,8,3,5,88,88,1,2,2,2,2,2,2,2,1,2,2,4,9,5,10,10,4,5,2,2,2,2,10,2,2,2,5,10,5,1,5,1,2,2,2,1,1,2,2,2,2,2,2,5,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74356,ESS2e03_3,2,3.3,372,1.0056,2.17710348767288,3,3,2,7,5,9,8,8,88,88,1,2,2,2,2,2,2,2,2,6,2,3,10,5,7,7,9,8,2,2,2,2,5,3,3,8,3,8,5,2,5,2,5,2,2,2,2,2,2,2,2,3,2,5,2,5,2,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74357,ESS2e03_3,2,3.3,376,1.0056,2.17710348767288,3,3,4,4,4,8,5,4,5,5,3,1,2,2,2,2,2,2,1,3,2,8,10,5,7,5,5,10,3,2,2,2,7,2,2,2,5,10,10,4,5,1,4,2,2,5,2,2,5,4,2,2,3,5,2,5,4,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74358,ESS2e03_3,2,3.3,377,1.0056,2.17710348767288,2,2,2,7,7,7,6,6,7,7,2,2,2,2,2,2,1,2,2,6,2,7,7,7,6,6,4,6,2,2,2,1,6,2,2,2,8,5,5,2,3,1,1,2,2,2,2,5,2,3,1,1,1,3,2,3,2,1,3,2,
ES,ESS1-5e011,1.1,01.02.2013,74359,ESS2e03_3,2,3.3,378,1.0056,2.17710348767288,4,3,2,10,10,10,5,5,10,10,1,1,2,2,2,1,1,2,2,6,2,5,10,5,5,9,6,10,2,2,4,2,7,2,2,2,10,10,10,3,5,1,5,2,3,2,2,1,2,2,2,5,1,5,2,5,2,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,74360,ESS2e03_3,2,3.3,384,0.9872,2.17710348767288,4,5,2,5,5,5,2,88,6,88,2,2,2,2,2,2,2,2,2,6,2,5,0,0,5,4,10,10,4,1,1,3,10,7,7,7,7,2,77,5,6,1,5,2,5,2,2,2,5,5,2,5,2,5,2,5,2,2,2,5,
ES,ESS1-5e011,1.1,01.02.2013,74361,ESS2e03_3,2,3.3,385,1.0304,2.17710348767288,2,2,4,0,0,0,0,0,88,4,1,2,2,1,1,1,1,1,1,2,2,0,7,4,1,0,5,7,2,4,4,3,5,2,2,2,6,0,6,3,3,2,2,2,3,6,3,3,2,1,2,4,6,3,4,4,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74362,ESS2e03_3,2,3.3,387,1.0304,2.17710348767288,4,5,2,88,88,88,88,7,88,88,1,2,2,2,2,2,2,2,1,3,2,3,10,88,6,7,6,88,8,2,1,2,88,1,1,1,88,10,5,2,2,1,3,1,2,2,5,2,2,1,1,2,1,2,2,2,1,1,6,1,
ES,ESS1-5e011,1.1,01.02.2013,74363,ESS2e03_3,2,3.3,388,1.0304,2.17710348767288,3,4,2,6,3,2,1,1,2,1,1,2,2,1,2,1,1,1,2,6,2,2,8,6,4,7,0,1,2,1,3,2,8,1,1,1,8,7,5,4,5,1,5,2,3,4,2,3,3,3,2,5,2,5,5,4,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74364,ESS2e03_3,2,3.3,389,1.0304,2.17710348767288,3,4,2,5,5,5,5,5,5,5,2,2,2,2,2,2,1,2,2,6,2,7,5,5,3,88,6,88,8,2,8,2,88,3,4,3,5,5,5,2,2,2,3,1,2,4,3,3,2,3,1,4,1,3,2,5,1,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74365,ESS2e03_3,2,3.3,391,1.0304,2.17710348767288,3,3,2,7,3,5,2,2,5,7,3,2,2,2,2,2,2,2,2,6,2,5,9,5,8,7,6,0,2,2,5,1,5,2,3,3,7,7,7,4,5,1,5,1,3,4,4,1,4,5,4,5,1,5,1,5,1,1,1,5,
ES,ESS1-5e011,1.1,01.02.2013,74366,ESS2e03_3,2,3.3,392,1.0304,2.17710348767288,3,2,2,4,3,3,4,3,88,88,1,2,2,2,2,2,2,2,1,2,2,7,10,5,3,3,3,8,8,2,8,8,88,3,3,3,5,3,3,5,6,1,4,4,4,5,8,1,4,3,2,5,2,5,1,5,1,2,1,2,
ES,ESS1-5e011,1.1,01.02.2013,74367,ESS2e03_3,2,3.3,393,1.0304,2.17710348767288,2,5,2,2,1,4,3,3,6,5,1,2,2,2,1,1,1,1,1,2,2,0,8,6,7,8,3,6,2,1,1,2,8,1,1,1,7,9,8,4,5,1,5,2,4,5,2,2,2,1,2,5,4,5,4,4,1,1,4,3,
ES,ESS1-5e011,1.1,01.02.2013,74368,ESS2e03_3,2,3.3,394,1.0304,2.17710348767288,3,4,2,8,6,8,4,4,8,6,1,2,2,2,2,2,1,2,2,6,2,5,8,6,6,8,6,7,3,2,1,2,8,3,3,3,5,6,6,2,5,1,3,2,2,3,1,2,2,3,1,3,2,3,3,3,1,1,1,1,
ES,ESS1-5e011,1.1,01.02.2013,74369,ESS2e03_3,2,3.3,395,1.0304,2.17710348767288,3,3,4,4,4,5,5,77,77,3,1,2,2,2,2,1,1,2,1,9,2,3,7,5,6,7,3,5,2,2,2,2,7,8,8,8,7,7,6,2,3,2,2,1,3,3,2,2,2,1,3,3,2,3,3,2,2,1,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74370,ESS2e03_3,2,3.3,396,1.0304,2.17710348767288,4,5,2,8,5,8,5,5,8,8,2,2,2,2,2,2,2,2,2,6,2,5,7,7,5,8,3,3,2,4,4,3,88,1,1,1,5,5,88,1,5,1,1,1,6,1,5,1,5,2,3,3,1,6,1,1,1,1,1,6,
ES,ESS1-5e011,1.1,01.02.2013,74371,ESS2e03_3,2,3.3,397,1.0304,2.17710348767288,2,3,2,7,5,7,7,6,4,4,1,2,2,2,2,2,1,1,1,2,2,4,9,6,6,8,5,5,2,2,4,4,7,2,2,2,7,5,5,5,5,2,5,2,3,3,2,2,2,2,2,4,2,5,2,2,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,74372,ESS2e03_3,2,3.3,403,1.0304,2.17710348767288,2,4,2,7,5,7,6,5,5,5,1,2,2,2,2,2,1,2,1,1,2,3,7,6,6,8,6,7,1,2,2,2,8,2,2,2,5,5,4,2,5,2,5,4,2,5,2,4,1,4,2,6,1,3,3,5,2,2,2,1,
ES,ESS1-5e011,1.1,01.02.2013,74373,ESS2e03_3,2,3.3,404,1.0304,2.17710348767288,3,2,4,6,5,7,5,6,88,7,1,1,2,2,2,1,2,2,1,2,2,4,6,6,8,8,6,7,2,2,2,2,7,2,2,2,8,10,8,2,5,1,4,4,1,4,2,3,2,2,2,3,3,2,4,2,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74374,ESS2e03_3,2,3.3,405,1.0304,2.17710348767288,2,1,5,3,3,3,5,5,88,7,1,2,2,2,2,2,2,2,1,1,2,5,9,6,6,8,3,5,2,1,2,3,7,3,3,3,5,6,6,3,4,1,3,2,1,3,1,4,3,1,2,3,3,2,3,3,1,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74375,ESS2e03_3,2,3.3,411,1.0304,2.17710348767288,3,1,4,2,88,9,1,2,88,0,2,1,2,2,2,2,2,2,2,6,2,5,10,8,6,8,88,88,4,4,2,4,5,2,3,3,7,5,5,1,2,3,3,2,1,6,1,2,2,1,2,3,4,1,3,3,2,1,5,1,
ES,ESS1-5e011,1.1,01.02.2013,74376,ESS2e03_3,2,3.3,412,1.0304,2.17710348767288,1,2,4,6,5,77,5,88,6,7,1,1,2,1,2,1,1,2,1,9,2,77,6,6,77,6,7,8,2,2,4,2,8,7,7,7,5,88,88,1,6,6,8,5,1,8,1,4,1,1,1,1,7,2,3,3,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74377,ESS2e03_3,2,3.3,413,1.0304,2.17710348767288,3,4,2,6,2,7,2,4,6,8,1,2,2,2,2,2,2,2,1,2,2,10,4,3,0,4,5,7,1,2,2,2,2,2,3,4,2,0,2,1,5,1,5,1,1,4,4,4,1,1,1,4,1,3,8,3,1,3,1,2,
ES,ESS1-5e011,1.1,01.02.2013,74378,ESS2e03_3,2,3.3,416,1.0304,2.17710348767288,3,1,3,3,2,3,0,0,4,7,1,2,2,1,2,2,2,2,2,6,2,5,4,3,4,6,3,1,2,2,4,4,6,2,2,2,5,7,5,2,5,5,5,3,3,5,1,2,2,1,1,4,3,2,3,3,1,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74379,ESS2e03_3,2,3.3,418,1.0304,2.17710348767288,4,1,4,6,4,5,4,4,2,4,3,2,2,2,2,2,1,2,2,6,2,5,4,6,6,6,7,6,3,1,5,1,3,2,2,2,7,6,8,2,3,2,4,2,2,5,2,4,3,1,1,2,5,4,4,5,2,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,74380,ESS2e03_3,2,3.3,419,1.0304,2.17710348767288,4,4,2,77,0,6,0,2,88,88,2,2,2,2,2,2,2,2,1,3,2,8,88,4,77,4,88,8,8,3,8,8,2,4,4,4,88,88,88,5,3,3,3,1,5,3,3,3,3,4,3,5,2,5,1,2,2,2,5,4,
ES,ESS1-5e011,1.1,01.02.2013,74381,ESS2e03_3,2,3.3,420,1.0304,2.17710348767288,1,2,4,9,7,7,8,8,8,9,1,1,1,1,1,2,1,2,1,2,1,3,9,8,9,8,5,7,3,2,4,2,7,2,2,2,8,8,7,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74382,ESS2e03_3,2,3.3,424,1.0304,2.17710348767288,3,3,3,5,0,7,6,6,88,88,1,2,2,2,2,2,2,1,1,9,2,5,7,3,88,5,4,5,2,2,2,3,88,2,2,2,7,4,88,2,4,2,2,2,3,2,2,2,4,2,2,4,2,5,2,3,1,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,74383,ESS2e03_3,2,3.3,425,1.0304,2.17710348767288,2,4,4,6,5,6,3,3,7,7,1,2,2,2,2,2,1,1,2,6,2,5,8,4,4,9,5,3,1,1,1,3,7,2,2,2,7,8,5,1,3,1,5,2,2,5,2,2,3,1,2,3,1,3,2,3,1,1,4,3,
ES,ESS1-5e011,1.1,01.02.2013,74384,ESS2e03_3,2,3.3,427,1.0304,2.17710348767288,2,1,4,5,3,7,6,6,88,6,1,2,2,2,2,2,2,2,1,3,2,7,10,10,6,8,88,7,1,2,3,2,4,2,2,2,7,8,7,1,4,1,5,1,2,5,3,2,2,2,4,2,2,6,2,2,1,4,1,1,
ES,ESS1-5e011,1.1,01.02.2013,74385,ESS2e03_3,2,3.3,429,1.0304,2.17710348767288,2,3,2,8,5,9,7,8,4,88,1,1,2,2,2,2,2,2,1,2,2,2,7,7,8,5,5,8,2,2,2,8,6,2,2,2,7,88,5,8,4,2,8,2,4,2,2,2,2,2,2,8,2,5,2,3,2,8,2,4,
ES,ESS1-5e011,1.1,01.02.2013,74386,ESS2e03_3,2,3.3,430,1.0304,2.17710348767288,4,3,2,5,3,5,4,4,6,8,1,2,2,2,2,2,2,2,1,9,2,5,8,5,5,5,5,3,2,2,2,2,9,2,2,2,5,4,4,3,3,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74387,ESS2e03_3,2,3.3,433,1.0304,2.17710348767288,2,3,3,9,7,6,6,7,8,8,1,2,1,1,1,1,1,1,1,2,2,3,6,5,7,9,8,6,2,1,1,3,10,2,2,2,5,6,4,3,5,1,4,4,2,6,2,6,1,2,3,6,3,6,6,4,2,2,2,1,
ES,ESS1-5e011,1.1,01.02.2013,74388,ESS2e03_3,2,3.3,434,1.0304,2.17710348767288,3,3,3,3,4,5,4,5,4,4,1,2,2,1,2,2,2,1,1,2,2,7,8,7,3,6,8,8,4,3,2,2,6,2,4,4,4,3,5,2,4,4,2,2,2,2,2,3,2,2,2,2,2,5,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74389,ESS2e03_3,2,3.3,436,1.0304,2.17710348767288,4,4,2,5,4,5,3,3,88,88,1,2,2,2,2,2,2,2,2,6,2,77,7,3,5,7,4,2,2,2,8,3,3,3,8,3,3,4,3,2,5,2,5,2,4,3,2,2,5,2,2,4,2,5,2,3,2,2,2,5,
ES,ESS1-5e011,1.1,01.02.2013,74390,ESS2e03_3,2,3.3,437,1.0304,2.17710348767288,2,3,3,7,5,7,7,5,7,6,1,2,1,2,1,1,1,1,1,1,2,2,8,6,8,8,5,5,2,1,1,2,8,1,1,1,8,8,8,4,6,2,2,1,2,5,3,3,4,2,2,3,1,5,2,2,1,2,1,4,
ES,ESS1-5e011,1.1,01.02.2013,74391,ESS2e03_3,2,3.3,438,1.0304,2.17710348767288,3,2,3,6,7,6,4,3,3,2,2,2,2,2,2,2,2,2,2,6,2,4,7,4,3,3,5,6,1,2,2,2,4,2,2,2,7,7,5,2,5,2,4,3,3,4,2,2,3,3,3,5,5,5,3,3,3,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,74392,ESS2e03_3,2,3.3,444,1.0304,2.17710348767288,3,4,2,5,4,5,5,5,88,5,1,2,2,2,2,2,2,2,7,6,2,88,8,4,5,5,5,5,2,2,2,2,88,2,2,2,7,8,5,3,4,1,3,2,3,2,1,2,4,2,1,3,2,6,2,3,2,2,2,5,
ES,ESS1-5e011,1.1,01.02.2013,74393,ESS2e03_3,2,3.3,446,1.0304,2.17710348767288,3,3,2,3,4,6,4,3,88,5,1,2,2,2,1,2,1,2,1,3,2,4,7,5,5,7,4,4,2,2,4,2,6,2,2,2,6,7,7,2,3,2,4,2,3,4,2,3,2,2,2,4,2,4,2,3,2,3,3,2,
ES,ESS1-5e011,1.1,01.02.2013,74394,ESS2e03_3,2,3.3,447,1.0304,2.17710348767288,1,2,4,8,5,7,6,6,7,6,1,1,1,1,2,1,1,1,1,2,2,5,9,6,7,8,5,6,1,2,1,3,7,1,1,1,8,8,9,1,6,1,3,4,5,2,1,3,5,2,2,2,3,3,3,3,1,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74395,ESS2e03_3,2,3.3,453,1.0304,2.17710348767288,3,5,2,6,6,6,5,5,88,88,1,2,2,2,2,2,2,2,1,1,2,2,7,5,8,8,7,8,2,2,2,8,6,2,2,2,6,6,6,3,5,1,5,2,3,8,2,3,3,3,2,5,3,3,4,1,1,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,74396,ESS2e03_3,2,3.3,456,1.0304,2.17710348767288,2,1,4,6,3,5,4,3,6,6,1,2,2,2,2,2,1,2,1,2,2,3,8,6,8,6,2,4,1,1,3,3,6,1,1,1,7,8,7,1,4,1,3,4,1,4,1,4,1,1,1,3,4,3,2,4,1,3,4,3,
ES,ESS1-5e011,1.1,01.02.2013,74397,ESS2e03_3,2,3.3,462,1.0304,2.17710348767288,4,4,2,5,5,8,3,3,4,4,1,2,2,2,2,2,2,2,1,9,2,77,5,1,4,3,5,6,2,1,2,2,6,2,2,2,5,7,6,3,1,1,5,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,74398,ESS2e03_3,2,3.3,464,1.0304,2.17710348767288,2,4,3,6,5,7,5,5,5,5,1,2,2,2,2,2,2,2,2,6,2,2,8,6,6,8,7,8,1,1,1,3,5,2,2,2,7,7,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
ES,ESS1-5e011,1.1,01.02.2013,74399,ESS2e03_3,2,3.3,465,1.0304,2.17710348767288,2,2,4,6,5,4,5,4,4,5,1,2,2,1,1,1,1,2,1,2,2,4,7,6,6,5,4,6,1,1,2,4,5,1,1,1,6,7,5,3,4,1,5,2,2,3,3,2,2,2,2,5,3,4,3,5,2,1,3,4,
ES,ESS1-5e011,1.1,01.02.2013,74400,ESS2e03_3,2,3.3,469,1.0304,2.17710348767288,3,3,4,5,3,3,2,4,5,6,1,2,2,2,2,2,2,2,1,2,2,3,9,5,5,5,6,5,1,1,1,3,0,3,3,3,3,6,5,4,5,1,5,2,3,2,2,2,4,2,3,3,3,4,3,2,2,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,74401,ESS2e03_3,2,3.3,470,1.0304,2.17710348767288,1,5,2,6,6,5,5,4,6,5,1,1,2,1,2,1,1,2,1,9,2,77,8,6,5,6,5,5,4,2,2,4,10,1,1,1,6,7,8,3,4,2,3,2,4,4,1,2,3,2,3,3,4,4,3,4,2,3,3,4,
ES,ESS1-5e011,1.1,01.02.2013,74402,ESS2e03_3,2,3.3,471,1.0304,2.17710348767288,4,4,1,3,3,7,2,2,4,3,1,2,2,2,2,2,2,2,1,2,2,7,5,5,1,5,7,7,8,7,7,7,5,2,4,3,6,88,3,4,4,4,3,2,3,4,3,1,3,3,2,3,2,3,3,3,1,3,1,3,
ES,ESS1-5e011,1.1,01.02.2013,74403,ESS2e03_3,2,3.3,473,1.0304,2.17710348767288,2,2,3,0,0,0,2,2,2,3,1,2,2,2,2,1,1,1,2,6,2,3,4,1,4,0,1,1,1,1,3,4,8,8,8,8,7,5,2,2,4,3,1,2,4,4,5,3,3,2,3,4,5,5,4,4,3,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74404,ESS2e03_3,2,3.3,476,1.0304,2.17710348767288,4,5,2,88,0,6,0,2,2,5,1,2,2,2,2,2,2,2,1,1,2,5,10,5,88,8,5,9,2,2,1,2,4,1,1,1,10,10,10,1,6,1,1,1,2,2,1,1,5,1,1,6,1,6,1,3,1,1,1,6,
ES,ESS1-5e011,1.1,01.02.2013,74405,ESS2e03_3,2,3.3,482,1.0304,2.17710348767288,3,2,4,5,5,7,1,1,5,7,1,2,2,2,2,2,1,2,1,8,2,4,8,5,6,8,2,3,2,2,4,3,2,3,3,3,7,6,88,3,4,3,3,1,4,2,2,2,5,3,2,5,2,5,2,2,2,3,3,5,
ES,ESS1-5e011,1.1,01.02.2013,74406,ESS2e03_3,2,3.3,486,1.0304,2.17710348767288,1,1,5,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,2,2,0,5,5,3,3,5,3,1,1,5,5,10,1,1,1,10,10,10,1,6,1,6,3,1,6,1,1,6,1,3,6,6,1,6,3,1,1,6,6,
ES,ESS1-5e011,1.1,01.02.2013,74407,ESS2e03_3,2,3.3,494,1.0428,2.17710348767288,3,2,2,6,5,7,5,6,88,88,1,2,2,2,2,2,2,2,8,6,2,5,10,3,3,3,3,4,2,3,4,8,8,1,1,1,4,7,5,2,5,1,5,1,6,2,1,1,6,3,2,6,1,6,1,1,1,2,1,6,
ES,ESS1-5e011,1.1,01.02.2013,74408,ESS2e03_3,2,3.3,496,1.0428,2.17710348767288,2,2,5,8,0,3,6,4,88,0,1,2,1,1,2,1,1,1,1,1,2,0,8,4,6,9,8,3,1,1,7,2,0,2,2,2,4,0,2,2,4,1,3,1,5,3,3,3,2,1,1,4,4,5,3,5,2,3,5,3,
ES,ESS1-5e011,1.1,01.02.2013,74409,ESS2e03_3,2,3.3,498,1.0428,2.17710348767288,4,4,2,88,88,3,3,6,4,3,3,2,2,2,1,1,1,2,2,6,2,0,10,7,5,5,9,9,2,3,8,8,0,4,4,4,5,0,0,4,4,2,2,1,1,5,1,2,1,1,2,2,1,5,2,1,1,4,5,1,
ES,ESS1-5e011,1.1,01.02.2013,74410,ESS2e03_3,2,3.3,506,1.0428,2.17710348767288,1,1,5,4,1,6,5,5,4,1,1,1,1,1,1,1,1,2,1,2,1,2,5,5,4,4,4,8,1,1,1,2,10,1,1,1,9,10,10,3,6,1,6,3,1,6,1,1,2,5,1,6,1,5,1,3,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74411,ESS2e03_3,2,3.3,513,1.0428,2.17710348767288,3,4,1,2,3,3,0,0,88,3,1,2,2,2,2,2,2,2,1,3,2,5,8,88,88,8,2,3,2,2,2,2,10,2,3,3,3,3,3,2,5,2,3,1,2,1,1,1,5,2,1,2,1,5,1,2,1,1,1,2,
ES,ESS1-5e011,1.1,01.02.2013,74412,ESS2e03_3,2,3.3,515,1.0428,2.17710348767288,1,4,4,7,7,6,3,3,4,3,1,2,2,2,2,2,1,1,1,2,2,3,8,5,5,6,4,3,2,1,4,2,5,2,2,2,5,6,5,1,3,1,5,2,2,2,1,2,2,1,1,3,1,3,2,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74413,ESS2e03_3,2,3.3,516,1.0428,2.17710348767288,1,2,4,6,4,6,6,5,5,3,1,1,1,1,1,1,1,1,1,2,1,5,8,6,3,9,5,5,2,3,2,2,7,1,1,1,8,7,8,2,5,2,4,5,3,4,1,2,2,2,1,5,2,5,2,1,2,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74414,ESS2e03_3,2,3.3,517,1.0428,2.17710348767288,1,2,4,7,3,6,4,4,7,6,1,2,2,1,2,1,2,2,8,6,2,4,8,6,5,9,5,7,2,3,3,2,6,3,3,3,8,8,7,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74415,ESS2e03_3,2,3.3,518,1.0428,2.17710348767288,2,4,2,2,0,5,0,3,0,0,1,1,1,1,1,1,1,1,8,6,2,88,8,5,4,2,1,5,2,2,5,2,10,2,2,2,6,6,5,3,3,3,3,3,3,3,3,5,5,2,3,3,3,3,3,3,3,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74416,ESS2e03_3,2,3.3,522,1.0428,2.17710348767288,2,3,2,5,5,8,2,3,4,5,1,1,8,2,2,2,2,1,1,2,2,5,8,5,5,8,4,7,3,2,2,3,8,2,2,2,7,7,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,74417,ESS2e03_3,2,3.3,523,1.0428,2.17710348767288,4,5,2,4,5,8,0,0,4,3,2,2,2,2,2,2,2,2,2,6,2,0,5,2,4,6,3,8,1,1,4,2,8,4,4,4,0,7,4,2,6,2,3,1,3,1,2,2,4,2,2,3,1,6,2,1,2,2,4,6,
ES,ESS1-5e011,1.1,01.02.2013,74418,ESS2e03_3,2,3.3,524,1.0428,2.17710348767288,2,1,4,7,7,8,7,5,7,5,1,2,1,1,2,1,2,2,1,2,2,4,8,6,7,7,5,6,2,1,4,2,7,1,1,1,6,7,5,2,5,1,2,3,1,5,1,2,3,1,1,2,5,2,2,4,1,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,74419,ESS2e03_3,2,3.3,525,1.0428,2.17710348767288,3,4,3,4,6,5,4,3,7,6,1,1,2,2,2,2,2,2,1,3,2,4,8,2,6,3,6,7,1,2,1,1,0,2,2,2,8,8,5,1,5,2,4,1,1,6,1,1,1,2,1,1,2,3,2,4,1,2,2,2,
