cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
ES,ESS1-6e01,1.0,26.11.2014,98300,ESS6e02_1,6,2.1,623,1.09516471776956,1.51285515771772,2.073567867,2,,,1,6,6,1,1,2,5,1,2,2,2,2,2,2,2,2,6,,5,1,1,1,1,7,7,5,2,,,5,7,7,7,77,1,77,1,3,1,3,2,1,3,1,3,1,3,2,3,1,3,3,3,2,1,1,3,
ES,ESS1-6e01,1.0,26.11.2014,98301,ESS6e02_1,6,2.1,624,0.911544968298398,0.835786052657838,2.073567867,2,,,3,6,6,1,1,3,3,1,2,1,1,2,1,1,2,1,6,,0,5,0,0,2,2,2,1,1,,,2,1,1,1,8,10,7,3,5,1,5,3,4,5,1,4,5,2,2,4,3,4,4,3,1,1,4,5,
ES,ESS1-6e01,1.0,26.11.2014,98302,ESS6e02_1,6,2.1,625,0.866521851752612,0.814606864230248,2.073567867,1,,,0,2,0,0,1,0,0,1,2,2,2,2,2,2,1,2,6,,5,8,1,0,1,0,9,2,1,,,0,1,1,1,8,10,10,1,6,2,6,1,1,4,1,1,6,1,3,3,6,6,5,2,2,3,6,6,
ES,ESS1-6e01,1.0,26.11.2014,98303,ESS6e02_1,6,2.1,626,0.947764038347138,0.827997472180568,2.073567867,2,,,5,4,6,2,1,3,5,2,2,2,2,2,2,2,2,2,6,,5,7,3,1,2,4,4,3,2,,,5,2,2,3,4,6,7,2,5,2,4,1,3,5,4,3,5,4,3,4,2,5,3,4,2,3,5,5,
ES,ESS1-6e01,1.0,26.11.2014,98304,ESS6e02_1,6,2.1,628,0.944956799718669,0.805559775547053,2.073567867,3,,,6,6,7,4,4,7,7,3,2,2,2,2,2,2,2,1,3,,5,7,4,4,4,7,4,3,2,,,5,2,2,2,7,8,5,1,2,1,1,3,1,3,3,4,1,1,3,1,2,1,3,1,3,1,2,1,
ES,ESS1-6e01,1.0,26.11.2014,98305,ESS6e02_1,6,2.1,629,1.1007477752746,1.09650965693214,2.073567867,3,,,6,5,7,3,4,6,6,1,2,2,2,2,2,2,2,2,6,,6,6,3,7,5,88,7,2,2,,,88,2,2,2,5,5,5,8,6,2,2,2,5,8,2,2,5,2,2,5,2,5,2,8,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98306,ESS6e02_1,6,2.1,630,0.952180390449201,0.811717764503843,2.073567867,2,,,3,3,7,0,0,5,5,1,2,1,1,2,1,1,2,1,2,,1,8,2,0,3,8,7,1,1,,,8,1,1,1,8,8,5,1,6,1,4,2,3,6,1,2,4,1,1,3,5,5,5,5,1,1,5,2,
ES,ESS1-6e01,1.0,26.11.2014,98307,ESS6e02_1,6,2.1,633,1.10242316129567,1.19910917944813,2.073567867,2,,,7,7,9,5,6,5,8,1,2,2,1,2,1,2,2,1,3,,7,9,3,5,6,6,7,2,3,,,8,1,1,1,9,9,8,2,6,2,3,1,3,3,2,1,4,2,3,3,1,5,2,4,4,1,1,4,
ES,ESS1-6e01,1.0,26.11.2014,98308,ESS6e02_1,6,2.1,635,0.924484419821592,1.02634094789248,2.073567867,4,,,3,6,8,3,3,6,6,1,2,2,2,2,2,2,1,2,6,,5,7,2,2,6,7,7,2,2,,,5,2,2,2,6,7,5,1,4,2,4,2,4,3,2,3,3,2,2,4,2,4,3,5,2,4,3,2,
ES,ESS1-6e01,1.0,26.11.2014,98309,ESS6e02_1,6,2.1,636,0.899595017811677,0.609849014162206,2.073567867,2,,,1,2,5,1,1,3,3,1,2,2,2,2,2,1,2,1,3,,2,6,1,1,3,4,5,2,1,,,8,2,2,3,5,7,5,1,6,2,4,4,1,5,2,2,4,1,4,4,3,3,5,5,3,4,5,2,
ES,ESS1-6e01,1.0,26.11.2014,98310,ESS6e02_1,6,2.1,637,0.920123377237371,0.914421610832791,2.073567867,2,,,5,0,5,1,1,10,8,1,2,2,1,2,1,2,2,2,6,,8,10,0,4,5,5,2,1,1,,,10,4,4,4,1,1,2,2,5,1,3,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98311,ESS6e02_1,6,2.1,639,1.09862429618618,1.49184087823377,2.073567867,3,,,7,7,8,5,5,5,5,1,1,2,1,2,2,1,2,1,3,,8,8,5,7,7,5,7,3,2,,,5,1,1,1,5,7,5,2,5,2,5,4,3,2,2,2,5,5,2,5,2,5,2,5,2,2,2,5,
ES,ESS1-6e01,1.0,26.11.2014,98312,ESS6e02_1,6,2.1,641,1.08708980752465,1.01705092293641,2.073567867,4,,,3,2,5,0,0,4,7,1,1,2,1,2,2,2,2,2,6,,3,8,3,0,1,6,4,1,1,,,7,2,2,2,6,8,7,4,5,2,2,4,2,5,2,1,3,2,3,5,3,3,4,5,2,2,2,3,
ES,ESS1-6e01,1.0,26.11.2014,98313,ESS6e02_1,6,2.1,645,0.938331906015141,1.10379853799943,2.073567867,4,,,3,0,8,3,4,8,88,2,2,2,2,2,2,2,1,1,2,,8,9,2,8,3,5,4,2,4,,,77,3,7,7,0,0,0,2,5,2,5,2,2,2,2,2,5,1,2,2,1,5,1,2,2,2,2,5,
ES,ESS1-6e01,1.0,26.11.2014,98314,ESS6e02_1,6,2.1,646,0.922993664896902,0.654799050469694,2.073567867,3,,,88,8,9,0,0,88,88,2,2,2,1,2,2,1,2,2,6,,5,8,3,5,8,6,8,1,1,,,10,3,3,3,8,10,8,1,4,1,2,1,1,4,1,2,1,1,2,2,3,1,3,4,1,2,3,1,
ES,ESS1-6e01,1.0,26.11.2014,98315,ESS6e02_1,6,2.1,647,1.06088406462,1.27674631560776,2.073567867,3,,,3,3,5,3,3,3,5,2,2,2,2,2,2,2,2,2,6,,5,5,2,2,4,6,5,2,3,,,2,3,3,3,3,5,3,2,2,2,4,2,2,1,1,2,1,2,2,2,2,6,1,1,2,3,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98316,ESS6e02_1,6,2.1,649,1.09094516671211,0.927215744529953,2.073567867,3,,,6,6,8,6,6,8,7,1,1,1,1,1,2,1,1,2,6,,5,7,3,4,6,6,6,3,2,,,8,2,2,1,5,9,5,5,5,1,3,3,5,2,2,3,2,3,3,3,1,6,3,4,4,4,4,4,
ES,ESS1-6e01,1.0,26.11.2014,98317,ESS6e02_1,6,2.1,650,1.08079684002266,0.732688458912328,2.073567867,3,,,3,8,7,4,4,3,6,1,2,2,2,2,2,2,2,1,2,,88,8,2,3,88,6,5,2,3,,,88,4,4,4,2,2,2,2,1,2,2,2,2,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98318,ESS6e02_1,6,2.1,651,0.942047554894661,0.898525582221566,2.073567867,1,,,3,3,7,1,1,5,5,1,2,2,2,2,1,1,2,1,2,,77,7,1,5,2,1,5,3,2,,,5,3,3,3,0,0,0,2,5,1,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,4,3,
ES,ESS1-6e01,1.0,26.11.2014,98319,ESS6e02_1,6,2.1,652,0.71726782403065,1.11693088282574,2.073567867,1,,,9,5,5,2,6,7,8,1,2,2,2,2,2,2,2,1,1,,1,10,5,0,7,4,7,1,3,,,8,3,3,3,8,9,8,2,5,2,2,1,4,2,2,2,3,2,2,5,2,6,1,2,1,1,2,3,
ES,ESS1-6e01,1.0,26.11.2014,98320,ESS6e02_1,6,2.1,653,0.944943512177191,0.918553383835975,2.073567867,3,,,2,2,0,1,1,1,5,1,2,2,2,2,2,2,1,1,2,,5,5,5,3,5,6,5,1,1,,,10,1,1,1,10,10,10,5,6,3,5,4,1,3,3,2,2,1,2,2,1,3,4,5,3,1,5,5,
ES,ESS1-6e01,1.0,26.11.2014,98321,ESS6e02_1,6,2.1,654,0.944956799718669,0.826662234468242,2.073567867,3,,,5,6,7,4,4,88,5,1,2,2,2,2,2,2,1,2,6,,3,8,3,2,4,6,6,2,2,,,5,2,2,2,7,8,7,2,5,2,3,3,2,3,2,2,3,2,2,3,2,4,3,4,2,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,98322,ESS6e02_1,6,2.1,655,0.945934418034799,1.24011446557435,2.073567867,3,,,3,4,9,2,2,3,6,1,2,2,2,2,2,2,1,1,3,,8,9,3,3,4,5,7,2,2,,,5,3,3,3,3,5,4,2,5,2,3,2,4,2,2,2,3,2,2,4,2,2,2,2,2,2,2,3,
ES,ESS1-6e01,1.0,26.11.2014,98323,ESS6e02_1,6,2.1,656,0.942871309630217,0.955166457788275,2.073567867,1,,,5,0,8,5,5,8,6,1,2,2,2,2,2,2,1,1,2,,8,9,4,8,8,6,9,1,1,,,10,3,3,3,8,8,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98324,ESS6e02_1,6,2.1,657,0.938331906015141,1.10379853799943,2.073567867,2,,,3,1,6,3,2,4,4,1,2,2,2,2,2,2,2,2,6,,5,6,1,2,2,1,0,2,2,,,5,4,2,7,5,5,5,1,6,1,1,2,1,6,1,2,2,1,1,5,1,5,1,5,1,1,1,5,
ES,ESS1-6e01,1.0,26.11.2014,98325,ESS6e02_1,6,2.1,658,1.05765549897941,0.889090686669709,2.073567867,1,,,3,3,4,4,3,3,4,1,2,1,1,1,1,1,1,1,2,,0,6,2,0,3,6,7,1,1,,,10,1,1,1,10,10,9,3,6,1,5,4,4,5,2,2,3,2,1,4,5,4,2,6,1,1,2,3,
ES,ESS1-6e01,1.0,26.11.2014,98326,ESS6e02_1,6,2.1,659,1.09693096638394,1.5152950440222,2.073567867,4,,,6,8,10,2,2,5,88,1,2,2,2,2,2,2,2,2,6,,7,8,2,5,9,7,8,8,5,,,88,3,3,3,8,3,2,5,5,2,5,1,5,1,3,1,4,4,2,5,2,6,1,4,2,3,1,4,
ES,ESS1-6e01,1.0,26.11.2014,98327,ESS6e02_1,6,2.1,660,0.927231305877796,1.1158987043996,2.073567867,3,,,4,2,7,0,0,5,5,2,2,2,2,2,2,2,2,2,6,,5,7,0,4,2,5,4,2,4,,,5,3,3,3,5,5,5,2,4,2,5,1,4,4,1,1,5,4,1,6,1,6,2,6,1,1,4,5,
ES,ESS1-6e01,1.0,26.11.2014,98328,ESS6e02_1,6,2.1,662,1.10641625523055,1.10215631205269,2.073567867,2,,,88,1,7,1,1,88,88,1,2,1,2,2,2,2,2,1,2,,10,10,1,5,2,1,1,1,1,,,3,3,3,3,7,4,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98329,ESS6e02_1,6,2.1,663,0.967342981116374,0.729035280560374,2.073567867,4,,,1,3,5,0,0,1,3,1,2,2,2,2,2,2,2,2,6,,7,8,0,2,2,6,3,1,4,,,5,4,4,4,2,2,2,3,5,4,5,4,2,2,2,3,2,2,2,2,1,3,3,4,3,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98330,ESS6e02_1,6,2.1,665,1.02969349529558,1.17751645740374,2.073567867,4,,,3,7,8,0,0,0,6,1,2,2,1,2,2,2,2,2,6,,0,0,1,0,0,0,0,3,2,,,3,1,2,2,9,9,8,3,5,2,6,5,2,4,2,2,5,2,1,5,2,2,2,5,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98331,ESS6e02_1,6,2.1,666,0.946873884509778,1.1861164156498,2.073567867,3,,,7,6,7,0,0,3,0,1,2,2,2,2,2,2,2,1,2,,9,9,0,0,3,6,8,1,3,,,3,2,3,3,5,3,1,3,5,1,2,1,3,1,2,1,4,5,1,2,1,5,1,4,1,1,1,5,
ES,ESS1-6e01,1.0,26.11.2014,98332,ESS6e02_1,6,2.1,667,1.03245188239246,0.803488151189076,2.073567867,3,,,3,4,6,0,0,3,4,2,2,2,1,2,1,2,2,1,3,,3,7,3,2,3,6,8,1,1,,,88,3,3,3,3,4,2,2,3,1,5,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,3,
ES,ESS1-6e01,1.0,26.11.2014,98333,ESS6e02_1,6,2.1,670,0.943907704623206,0.726512133524796,2.073567867,3,,,0,0,5,0,0,5,5,2,2,2,2,2,1,1,1,2,6,,4,9,0,0,5,0,0,1,1,,,3,2,2,2,3,8,8,4,6,1,5,5,4,2,1,1,3,1,1,5,1,4,4,5,1,1,3,2,
ES,ESS1-6e01,1.0,26.11.2014,98334,ESS6e02_1,6,2.1,671,0.921383321750185,0.90223649312506,2.073567867,3,,,10,10,10,10,10,10,10,1,2,2,2,2,2,2,2,2,6,,0,10,6,9,10,5,5,8,8,,,88,8,8,8,88,5,5,7,7,7,7,1,7,7,7,1,7,7,1,7,7,7,1,1,1,2,1,7,
ES,ESS1-6e01,1.0,26.11.2014,98335,ESS6e02_1,6,2.1,673,1.07105157831927,0.855551560683316,2.073567867,4,,,4,5,5,4,4,4,4,1,1,2,2,2,2,2,2,1,3,,3,8,5,2,2,5,5,3,2,,,5,3,3,3,3,5,4,3,5,2,5,2,5,2,2,2,5,2,2,5,2,5,2,5,2,2,2,5,
ES,ESS1-6e01,1.0,26.11.2014,98336,ESS6e02_1,6,2.1,674,1.10311578073927,1.19986254442562,2.073567867,3,,,7,8,9,2,1,7,7,1,2,2,1,2,1,1,2,1,3,,3,8,3,7,7,7,7,2,1,,,7,2,2,2,6,10,8,1,5,1,2,2,2,5,1,2,2,1,1,3,3,3,5,2,1,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98337,ESS6e02_1,6,2.1,675,0.945840394459116,1.16468486810486,2.073567867,2,,,0,5,5,0,0,0,88,1,2,2,2,2,2,2,2,1,3,,5,10,6,3,9,5,10,2,2,,,7,3,3,3,2,6,3,2,6,2,2,2,3,1,2,2,2,2,2,4,2,5,1,5,2,1,4,2,
ES,ESS1-6e01,1.0,26.11.2014,98338,ESS6e02_1,6,2.1,676,0.949004925469802,0.734156565967278,2.073567867,1,,,5,2,3,0,0,88,88,1,2,2,2,2,2,2,2,2,6,,5,9,2,0,5,4,2,2,2,,,5,8,8,8,88,88,88,3,4,2,3,3,3,2,3,2,2,2,1,4,3,3,3,3,2,2,3,4,
ES,ESS1-6e01,1.0,26.11.2014,98339,ESS6e02_1,6,2.1,677,0.920123377237371,1.04430108865011,2.073567867,3,,,5,6,7,5,5,6,7,2,2,2,2,1,1,1,1,2,6,,5,7,2,2,7,6,2,1,1,,,8,4,4,4,2,2,2,4,5,1,4,1,1,3,1,1,3,1,1,3,1,1,2,1,1,3,5,2,
ES,ESS1-6e01,1.0,26.11.2014,98340,ESS6e02_1,6,2.1,678,0.84538343019507,0.871214260075047,2.073567867,1,,,4,4,6,2,1,4,5,1,2,2,2,1,1,1,2,2,6,,4,6,3,2,3,5,5,3,1,,,7,1,1,1,7,9,7,2,5,1,3,2,2,3,2,2,2,1,1,3,2,3,1,2,1,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98341,ESS6e02_1,6,2.1,679,0.989186136739336,0.791065859220734,2.073567867,3,,,4,10,7,3,3,4,5,2,2,2,1,2,1,1,2,2,6,,4,7,3,3,4,4,5,2,2,,,5,1,1,1,8,7,7,3,6,1,5,4,3,3,2,2,3,2,2,4,3,4,3,5,1,2,3,3,
ES,ESS1-6e01,1.0,26.11.2014,98342,ESS6e02_1,6,2.1,683,1.0939572883815,0.978273052742087,2.073567867,2,,,5,6,6,3,3,1,3,1,2,2,1,2,1,2,2,2,6,,2,9,4,3,4,7,6,2,1,,,8,1,1,1,7,8,8,2,4,1,5,3,5,5,2,3,1,2,2,4,3,5,1,5,1,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98343,ESS6e02_1,6,2.1,685,0.91337145602652,0.979103758207698,2.073567867,4,,,4,0,3,0,0,0,0,2,2,2,2,1,1,1,2,2,6,,88,5,0,4,5,3,3,2,1,,,5,2,3,3,8,8,5,1,4,1,4,1,2,1,1,1,2,1,1,3,1,4,1,3,1,1,2,1,
ES,ESS1-6e01,1.0,26.11.2014,98344,ESS6e02_1,6,2.1,686,1.05627498072395,0.887930189988379,2.073567867,3,,,5,7,7,4,4,6,6,1,2,2,2,2,2,2,2,2,6,,6,8,4,5,6,7,8,3,2,,,8,1,1,1,8,8,7,4,4,2,3,1,1,2,2,2,2,1,1,3,1,5,1,5,2,1,4,3,
ES,ESS1-6e01,1.0,26.11.2014,98345,ESS6e02_1,6,2.1,687,0.894701440716893,0.824876929078562,2.073567867,2,,,5,4,6,4,3,4,3,1,2,2,1,2,1,1,1,1,3,,1,8,0,0,2,1,2,2,2,,,9,1,1,1,3,6,2,3,5,2,5,3,4,4,2,2,5,3,3,5,3,4,2,5,3,3,5,4,
ES,ESS1-6e01,1.0,26.11.2014,98346,ESS6e02_1,6,2.1,690,0.833997467741353,0.879562271982508,2.073567867,1,,,6,5,7,5,3,8,5,1,2,2,2,2,2,2,2,1,2,,7,7,2,5,5,5,0,1,1,,,10,3,2,3,6,9,6,1,3,1,3,2,1,4,1,2,1,1,3,4,3,1,3,5,2,1,4,1,
ES,ESS1-6e01,1.0,26.11.2014,98347,ESS6e02_1,6,2.1,693,1.0251869354083,1.05961263500859,2.073567867,1,,,0,2,5,0,0,0,5,2,1,2,2,2,1,1,1,1,2,,0,5,0,0,0,2,2,1,1,,,5,3,3,4,2,6,5,3,5,1,3,3,4,5,2,4,4,2,1,3,1,5,3,5,2,2,2,4,
ES,ESS1-6e01,1.0,26.11.2014,98348,ESS6e02_1,6,2.1,695,0.846271932216648,1.48864450247541,2.073567867,3,,,2,2,6,0,0,2,6,1,2,2,2,1,1,1,2,2,6,,5,8,3,2,3,5,5,1,1,,,9,2,2,2,5,9,5,5,5,1,1,1,4,2,1,1,3,1,1,2,2,6,2,6,1,1,4,2,
ES,ESS1-6e01,1.0,26.11.2014,98349,ESS6e02_1,6,2.1,697,1.06402840365264,1.25876687701703,2.073567867,4,,,0,6,7,0,0,0,0,1,2,2,2,2,2,2,2,2,6,,5,7,3,5,3,7,10,2,2,,,4,3,3,3,5,3,2,1,1,1,1,2,1,2,1,1,3,2,2,2,1,5,2,1,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98350,ESS6e02_1,6,2.1,698,0.948241559430624,0.749864490403601,2.073567867,4,,,0,3,4,0,0,0,0,2,2,2,1,1,1,1,2,2,6,,0,4,2,2,6,7,6,1,1,,,5,1,1,1,8,8,5,2,5,1,3,6,4,5,1,1,1,1,1,3,5,1,4,4,1,1,4,4,
ES,ESS1-6e01,1.0,26.11.2014,98351,ESS6e02_1,6,2.1,699,0.923106364699709,0.625787710467409,2.073567867,4,,,5,0,0,0,0,5,5,1,2,2,2,2,1,2,1,2,6,,5,10,0,0,0,8,7,1,1,,,10,3,3,3,5,0,5,1,5,1,3,2,1,6,1,2,1,1,1,3,1,1,2,6,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98352,ESS6e02_1,6,2.1,700,1.03865824990032,0.808318151731337,2.073567867,3,,,6,8,10,4,5,5,7,3,2,2,2,2,2,2,2,2,6,,88,8,5,6,7,9,8,1,2,,,7,1,1,1,8,10,9,1,2,1,2,2,3,3,2,1,3,2,1,2,3,3,2,2,1,1,1,3,
ES,ESS1-6e01,1.0,26.11.2014,98353,ESS6e02_1,6,2.1,701,1.10242316129567,1.07951422928022,2.073567867,3,,,5,8,8,0,0,5,7,1,2,2,2,2,2,2,2,1,2,,3,3,0,0,5,4,2,1,1,,,6,3,3,3,5,5,4,2,6,1,1,1,1,2,1,2,4,1,1,2,1,4,1,4,1,1,1,3,
ES,ESS1-6e01,1.0,26.11.2014,98354,ESS6e02_1,6,2.1,702,0.950234222289905,0.889012651373196,2.073567867,3,,,2,3,3,3,3,3,5,2,2,2,2,2,2,2,2,2,6,,88,4,4,4,4,5,5,2,2,,,9,3,3,3,8,5,5,2,4,2,2,2,2,4,2,4,2,2,4,4,2,2,2,5,4,2,4,2,
ES,ESS1-6e01,1.0,26.11.2014,98355,ESS6e02_1,6,2.1,703,0.943686415169826,0.600598150675039,2.073567867,1,,,0,0,5,0,0,5,5,1,2,2,2,2,2,2,2,2,6,,5,0,0,0,2,0,5,2,2,,,3,4,4,3,3,6,0,2,4,2,2,2,3,2,2,2,2,1,3,3,1,5,3,2,2,2,3,3,
ES,ESS1-6e01,1.0,26.11.2014,98356,ESS6e02_1,6,2.1,704,1.1088591424003,1.51669171113556,2.073567867,1,,,5,6,5,5,3,7,7,1,2,2,1,2,2,2,2,1,1,,0,2,4,2,2,2,6,1,1,,,7,1,1,1,7,9,5,1,5,1,2,3,3,4,2,3,4,2,1,2,3,2,2,3,2,1,5,4,
ES,ESS1-6e01,1.0,26.11.2014,98357,ESS6e02_1,6,2.1,705,1.10609418483754,0.680458740554203,2.073567867,4,,,2,1,6,0,0,2,4,1,1,2,1,2,2,2,2,2,6,,4,6,1,1,2,1,1,2,1,,,7,2,2,3,4,7,6,6,6,2,1,1,6,1,1,1,2,1,2,6,5,6,1,3,1,1,1,6,
ES,ESS1-6e01,1.0,26.11.2014,98358,ESS6e02_1,6,2.1,706,1.05613511108825,0.784948585682805,2.073567867,3,,,4,5,7,3,3,4,5,2,2,2,2,2,2,2,2,1,3,,5,8,6,4,5,6,6,2,3,,,4,3,3,3,3,5,5,3,3,2,3,2,3,4,2,2,2,2,2,3,2,2,2,2,1,2,3,2,
ES,ESS1-6e01,1.0,26.11.2014,98359,ESS6e02_1,6,2.1,707,1.11025438017221,0.946473181793,2.073567867,3,,,6,6,4,1,1,5,5,3,1,2,1,2,1,2,2,2,6,,88,4,0,0,5,8,8,1,2,,,7,1,1,1,9,9,9,2,3,1,2,3,2,3,2,2,2,2,2,2,4,3,2,2,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98360,ESS6e02_1,6,2.1,708,0.923139165353008,1.38219232780267,2.073567867,2,,,4,6,9,3,3,6,6,1,2,2,2,2,2,1,1,1,2,,2,6,2,2,7,5,5,1,2,,,7,2,2,2,7,6,7,2,5,1,4,1,1,4,1,1,1,1,1,4,1,4,4,4,1,1,1,1,
ES,ESS1-6e01,1.0,26.11.2014,98361,ESS6e02_1,6,2.1,709,0.94742161702181,1.18680254072608,2.073567867,2,,,8,8,9,3,3,8,8,1,2,2,2,2,2,2,2,2,6,,5,7,3,3,2,7,9,1,1,,,8,3,3,3,2,6,3,3,4,1,3,1,3,3,1,2,3,3,1,3,1,4,2,2,1,1,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98362,ESS6e02_1,6,2.1,710,0.762940596103684,1.01120246641605,2.073567867,2,,,88,88,10,5,5,8,88,1,2,2,2,2,2,2,2,1,2,,7,10,4,8,5,7,8,1,2,,,10,2,2,2,7,5,5,3,3,1,4,1,2,1,3,2,5,1,1,4,1,6,1,4,1,1,1,6,
ES,ESS1-6e01,1.0,26.11.2014,98363,ESS6e02_1,6,2.1,712,1.11305933184775,1.10877381176304,2.073567867,4,,,5,5,7,6,6,6,7,1,2,2,2,2,2,2,2,1,3,,5,6,5,5,5,6,7,2,2,,,6,3,3,3,5,4,4,2,5,2,5,1,5,2,2,2,5,5,2,5,2,5,2,5,2,2,4,5,
ES,ESS1-6e01,1.0,26.11.2014,98364,ESS6e02_1,6,2.1,713,1.09850149115452,0.98233671353566,2.073567867,2,,,6,6,7,5,5,6,7,1,2,2,2,2,2,2,2,1,3,,4,7,2,4,7,7,6,2,2,,,8,1,1,1,9,9,6,2,4,2,5,2,3,4,1,2,3,1,2,5,2,4,2,5,2,2,5,4,
ES,ESS1-6e01,1.0,26.11.2014,98365,ESS6e02_1,6,2.1,714,1.03253741844055,1.08894929796481,2.073567867,3,,,8,5,7,3,3,7,5,1,2,2,2,2,2,2,2,1,3,,8,6,2,4,7,5,7,2,1,,,6,2,3,3,5,5,4,3,3,2,5,2,2,2,2,2,2,2,2,5,4,2,5,3,2,3,3,1,
ES,ESS1-6e01,1.0,26.11.2014,98366,ESS6e02_1,6,2.1,717,0.945934418034799,1.112741686556,2.073567867,4,,,6,5,8,0,0,5,5,1,2,2,2,2,2,2,2,2,6,,3,5,0,0,2,5,0,2,1,,,5,3,3,3,5,6,1,2,5,1,2,2,2,5,2,2,6,2,2,4,2,5,2,5,2,2,3,4,
ES,ESS1-6e01,1.0,26.11.2014,98367,ESS6e02_1,6,2.1,718,0.774529298039571,0.562673192264891,2.073567867,4,,,0,5,5,0,0,5,6,1,2,2,2,2,2,2,2,2,6,,6,8,0,0,0,7,6,2,2,,,8,3,3,4,5,7,7,4,1,2,2,4,6,2,2,2,2,2,5,5,5,5,5,5,2,2,4,2,
ES,ESS1-6e01,1.0,26.11.2014,98368,ESS6e02_1,6,2.1,721,0.94317781766743,0.725950350038134,2.073567867,4,,,5,6,6,5,5,5,6,1,2,2,2,2,2,2,2,2,6,,5,6,5,5,6,6,6,1,1,,,5,3,3,3,5,5,5,2,5,1,5,2,3,2,1,1,1,3,1,4,1,6,4,6,1,2,4,4,
ES,ESS1-6e01,1.0,26.11.2014,98369,ESS6e02_1,6,2.1,722,1.08079684002266,1.07663553736618,2.073567867,4,,,88,88,88,88,88,88,88,2,2,2,2,2,2,2,2,2,6,,88,10,0,3,88,88,5,8,8,,,88,4,4,4,3,88,88,8,5,2,4,2,5,2,4,1,4,8,1,5,2,5,1,4,2,2,1,5,
ES,ESS1-6e01,1.0,26.11.2014,98370,ESS6e02_1,6,2.1,723,0.921861071637127,1.48617224102201,2.073567867,4,,,3,4,7,2,2,5,5,1,2,2,2,2,2,2,2,1,4,,7,10,6,6,6,8,8,2,3,,,7,1,2,2,3,4,4,2,5,3,3,2,2,5,1,1,2,1,1,4,2,2,1,2,2,2,1,2,
ES,ESS1-6e01,1.0,26.11.2014,98371,ESS6e02_1,6,2.1,724,0.946134777681691,0.694398744439512,2.073567867,3,,,0,0,3,0,0,3,0,2,2,2,2,2,2,2,1,2,6,,5,0,0,0,88,0,5,2,2,,,0,3,4,4,0,88,0,2,5,2,2,2,2,5,2,2,3,2,2,3,2,3,4,5,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98372,ESS6e02_1,6,2.1,726,0.948364133768979,0.977341556463347,2.073567867,4,,,5,5,6,5,5,10,5,2,2,2,2,2,2,2,2,1,3,,5,10,0,0,5,5,10,2,2,,,5,3,3,3,6,5,6,2,6,2,3,2,4,3,2,1,2,2,1,1,2,6,2,2,2,2,2,6,
ES,ESS1-6e01,1.0,26.11.2014,98373,ESS6e02_1,6,2.1,727,1.08079684002266,1.0583373145778,2.073567867,2,,,5,3,7,3,4,6,7,1,2,2,2,2,2,2,2,1,3,,2,6,0,3,4,2,3,2,2,,,8,1,1,1,5,8,5,3,5,2,3,2,2,4,3,2,3,2,3,2,2,3,2,4,2,2,2,2,
ES,ESS1-6e01,1.0,26.11.2014,98374,ESS6e02_1,6,2.1,728,1.08708980752465,1.48691573041434,2.073567867,3,,,4,4,5,0,0,0,4,1,2,2,1,2,2,2,2,2,6,,8,9,5,0,0,2,4,2,2,,,5,2,2,2,7,5,5,3,5,2,4,3,3,3,3,3,3,1,2,3,3,3,3,3,2,1,2,3,
